Sun May  2 02:25:54 2021    pocket-client-0005.cprofile

         173839 function calls (168867 primitive calls) in 6.680 seconds

   Ordered by: internal time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.6/multiprocessing/process.py:301(__init__)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.6/multiprocessing/connection.py:422(Listener)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.6/queue.py:21(Queue)
        1    0.000    0.000    0.000    0.000 /usr/local/lib/python3.6/dist-packages/google/protobuf/internal/well_known_types.py:757(Struct)
        1    0.000    0.000    0.000    0.000 /usr/local/lib/python3.6/dist-packages/google/protobuf/internal/containers.py:687(UnknownFieldRef)
        1    0.000    0.000    0.000    0.000 /usr/local/lib/python3.6/dist-packages/google/protobuf/message.py:35(<module>)
        1    0.000    0.000    0.000    0.000 /usr/local/lib/python3.6/dist-packages/numpy/testing/_private/nosetester.py:112(NoseTester)
        1    0.000    0.000    0.000    0.000 /root/yolov3-tf2/yolov3_tf2/utils.py:1(<module>)
        1    0.000    0.000    0.036    0.036 /root/tfrpc/client/yolo_msgq.py:158(delegate_tensor_division)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.6/unittest/loader.py:66(TestLoader)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.6/unittest/main.py:49(TestProgram)
        1    0.000    0.000    0.000    0.000 /usr/local/lib/python3.6/dist-packages/numpy/testing/_private/utils.py:2016(suppress_warnings)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.6/tempfile.py:600(_TemporaryFileWrapper)
        1    0.000    0.000    0.000    0.000 /usr/local/lib/python3.6/dist-packages/numpy/ma/core.py:3124(view)
        2    0.000    0.000    0.000    0.000 /usr/local/lib/python3.6/dist-packages/numpy/ma/core.py:6532(__setattr__)
        1    0.000    0.000    0.000    0.000 /usr/local/lib/python3.6/dist-packages/numpy/ma/core.py:6429(MaskedConstant)
        1    0.000    0.000    0.000    0.000 {built-in method _hashlib.openssl_md5}
        1    0.000    0.000    0.000    0.000 /usr/local/lib/python3.6/dist-packages/numpy/ctypeslib.py:198(_concrete_ndptr)
        1    0.000    0.000    0.000    0.000 /usr/local/lib/python3.6/dist-packages/numpy/lib/_iotools.py:229(NameValidator)
        1    0.000    0.000    0.000    0.000 /usr/local/lib/python3.6/dist-packages/numpy/lib/arrayterator.py:9(<module>)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.6/_compression.py:1(<module>)
       38    0.000    0.000    0.000    0.000 {built-in method _ctypes.sizeof}
       10    0.000    0.000    0.000    0.000 /usr/local/lib/python3.6/dist-packages/numpy/_pytesttester.py:75(__init__)
        1    0.000    0.000    0.000    0.000 /usr/local/lib/python3.6/dist-packages/numpy/_pytesttester.py:29(<module>)
        1    0.000    0.000    0.000    0.000 /usr/local/lib/python3.6/dist-packages/numpy/lib/mixins.py:1(<module>)
        1    0.000    0.000    0.000    0.000 /usr/local/lib/python3.6/dist-packages/numpy/core/_add_newdocs.py:6673(numeric_type_aliases)
        1    0.000    0.000    0.000    0.000 <__array_function__ internals>:2(concatenate)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.6/socket.py:413(close)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.6/xml/dom/minidom.py:965(ProcessingInstruction)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.6/xml/dom/minicompat.py:74(EmptyNodeList)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.6/xml/dom/minicompat.py:5(<module>)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.6/xml/dom/xmlbuilder.py:257(DOMInputSource)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.6/xml/dom/xmlbuilder.py:353(DocumentLS)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.6/logging/__init__.py:1590(LoggerAdapter)
        1    0.000    0.000    0.000    0.000 /usr/local/lib/python3.6/dist-packages/absl/flags/_flagvalues.py:500(__setattr__)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.6/logging/__init__.py:1253(Logger)
        7    0.000    0.000    0.000    0.000 /usr/local/lib/python3.6/dist-packages/absl/flags/_defines.py:49(_register_bounds_validator_if_needed)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.6/getopt.py:15(<module>)
        6    0.000    0.000    0.000    0.000 /usr/local/lib/python3.6/dist-packages/absl/flags/_argument_parser.py:273(convert)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.6/cmd.py:52(Cmd)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.6/subprocess.py:60(CalledProcessError)
        1    0.000    0.000    0.000    0.000 detect.py:32(get_container_id)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.6/re.py:249(escape)
        3    0.000    0.000    0.000    0.000 /usr/lib/python3.6/os.py:760(getenv)
       15    0.000    0.000    0.000    0.000 {method 'discard' of 'set' objects}
       16    0.000    0.000    0.000    0.000 {method 'keys' of 'dict' objects}
       18    0.000    0.000    0.000    0.000 {method 'values' of 'dict' objects}
        3    0.000    0.000    0.000    0.000 {method 'copy' of 'dict' objects}
        1    0.000    0.000    0.000    0.000 {built-in method posix.sysconf}
        1    0.000    0.000    0.000    0.000 {built-in method utcfromtimestamp}
        1    0.000    0.000    0.000    0.000 /usr/local/lib/python3.6/dist-packages/grpc/aio/_channel.py:105(UnaryUnaryMultiCallable)
        1    0.000    0.000    0.000    0.000 /usr/local/lib/python3.6/dist-packages/grpc/aio/_interceptor.py:963(StreamStreamCallResponseIterator)
        1    0.000    0.000    0.000    0.000 /usr/local/lib/python3.6/dist-packages/grpc/aio/_base_call.py:134(UnaryUnaryCall)
        1    0.000    0.000    0.000    0.000 /usr/local/lib/python3.6/dist-packages/grpc/aio/_base_call.py:175(StreamUnaryCall)
        1    0.000    0.000    0.000    0.000 /usr/local/lib/python3.6/dist-packages/grpc/aio/_call.py:244(_APIStyle)
        1    0.000    0.000    0.000    0.000 /usr/local/lib/python3.6/dist-packages/grpc/_runtime_protos.py:15(<module>)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.6/asyncio/sslproto.py:48(_SSLPipe)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.6/asyncio/sslproto.py:294(_SSLProtocolTransport)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.6/ipaddress.py:1362(IPv4Interface)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.6/asyncio/unix_events.py:782(BaseChildWatcher)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.6/asyncio/selector_events.py:529(_SelectorTransport)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.6/asyncio/selector_events.py:1036(_SelectorDatagramTransport)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.6/asyncio/compat.py:1(<module>)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.6/concurrent/futures/process.py:379(ProcessPoolExecutor)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.6/asyncio/base_events.py:206(Server)
        1    0.000    0.000    0.000    0.000 /usr/local/lib/python3.6/dist-packages/grpc/__init__.py:305(RpcContext)
        1    0.000    0.000    0.000    0.000 /usr/local/lib/python3.6/dist-packages/google/protobuf/descriptor_database.py:31(<module>)
        1    0.000    0.000    0.000    0.000 /usr/local/lib/python3.6/dist-packages/google/protobuf/pyext/cpp_message.py:35(<module>)
        1    0.000    0.000    0.000    0.000 /usr/local/lib/python3.6/dist-packages/google/protobuf/symbol_database.py:66(SymbolDatabase)
        1    0.000    0.000    0.000    0.000 /usr/local/lib/python3.6/dist-packages/google/protobuf/internal/well_known_types.py:417(FieldMask)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.6/calendar.py:72(<listcomp>)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.6/calendar.py:260(TextCalendar)
        1    0.000    0.000    0.000    0.000 /usr/local/lib/python3.6/dist-packages/google/protobuf/internal/containers.py:241(RepeatedScalarFieldContainer)
        2    0.000    0.000    0.000    0.000 /usr/local/lib/python3.6/dist-packages/google/protobuf/message_factory.py:59(__init__)
        1    0.000    0.000    0.000    0.000 /root/tfrpc/client/pocket_tf_if.py:154(ReturnValue)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.6/difflib.py:1707(HtmlDiff)
        4    0.000    0.000    0.000    0.000 /usr/local/lib/python3.6/dist-packages/numpy/ma/core.py:3406(dtype)
        1    0.000    0.000    0.000    0.000 /usr/local/lib/python3.6/dist-packages/numpy/ma/core.py:6624(_extrema_operation)
        1    0.000    0.000    0.000    0.000 {built-in method _hashlib.openssl_sha1}
        1    0.000    0.000    0.000    0.000 {built-in method _hashlib.openssl_sha224}
        1    0.000    0.000    0.000    0.000 /usr/local/lib/python3.6/dist-packages/numpy/ma/core.py:198(<listcomp>)
        2    0.000    0.000    0.000    0.000 /usr/lib/python3.6/random.py:87(__init__)
        1    0.000    0.000    0.000    0.000 /usr/local/lib/python3.6/dist-packages/numpy/lib/_iotools.py:133(LineSplitter)
        1    0.000    0.000    0.000    0.000 /usr/local/lib/python3.6/dist-packages/numpy/lib/_version.py:14(NumpyVersion)
        1    0.000    0.000    0.000    0.000 /usr/local/lib/python3.6/dist-packages/numpy/lib/npyio.py:115(NpzFile)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.6/ctypes/__init__.py:332(__init__)
        1    0.000    0.000    0.000    0.000 /usr/local/lib/python3.6/dist-packages/numpy/core/_internal.py:216(_getintp_ctype)
        2    0.000    0.000    0.000    0.000 /usr/lib/python3.6/platform.py:1279(python_implementation)
        1    0.000    0.000    0.000    0.000 /usr/local/lib/python3.6/dist-packages/numpy/core/getlimits.py:291(finfo)
        4    0.000    0.000    0.000    0.000 /usr/local/lib/python3.6/dist-packages/numpy/core/_ufunc_config.py:429(__init__)
       15    0.000    0.000    0.000    0.000 /usr/local/lib/python3.6/dist-packages/numpy/compat/_inspect.py:142(<lambda>)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.6/urllib/parse.py:205(_NetlocResultMixinBytes)
        1    0.000    0.000    0.000    0.000 {built-in method numpy.empty}
        1    0.000    0.000    0.000    0.000 {method 'view' of 'numpy.generic' objects}
        5    0.000    0.000    0.000    0.000 /usr/lib/python3.6/datetime.py:46(_days_in_month)
        1    0.000    0.000    0.000    0.000 /usr/local/lib/python3.6/dist-packages/absl/logging/__init__.py:254(serialize)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.6/socket.py:543(SocketIO)
        1    0.000    0.000    0.000    0.000 <string>:2(<module>)
       11    0.000    0.000    0.000    0.000 /usr/lib/python3.6/typing.py:1263(<genexpr>)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.6/typing.py:1375(_ClassVar)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.6/typing.py:1761(SupportsFloat)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.6/typing.py:2340(BinaryIO)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.6/xml/dom/minidom.py:1200(ReadOnlySequentialNamedNodeMap)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.6/xml/dom/minicompat.py:50(NodeList)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.6/typing.py:216(_ForwardRef)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.6/xml/dom/domreg.py:3(<module>)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.6/xml/dom/minidom.py:34(Node)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.6/xml/dom/minidom.py:326(DocumentFragment)
        1    0.000    0.000    0.000    0.000 /usr/local/lib/python3.6/dist-packages/absl/_collections_abc.py:15(<module>)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.6/codeop.py:61(<listcomp>)
        1    0.000    0.000    0.000    0.000 /usr/local/lib/python3.6/dist-packages/absl/command_name.py:28(make_process_name_useful)
        8    0.000    0.000    0.000    0.000 /usr/local/lib/python3.6/dist-packages/absl/flags/_argument_parser.py:164(is_outside_bounds)
        1    0.000    0.000    0.000    0.000 /usr/local/lib/python3.6/dist-packages/absl/flags/_argument_parser.py:211(__init__)
        2    0.000    0.000    0.000    0.000 /usr/local/lib/python3.6/dist-packages/absl/flags/_argument_parser.py:228(convert)
        7    0.000    0.000    0.000    0.000 /usr/lib/python3.6/opcode.py:47(jrel_op)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.6/selectors.py:79(BaseSelector)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.6/threading.py:203(Condition)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.6/threading.py:566(Barrier)
        9    0.000    0.000    0.000    0.000 /usr/lib/python3.6/__future__.py:79(__init__)
        2    0.000    0.000    0.000    0.000 /usr/lib/python3.6/textwrap.py:479(prefixed_lines)
        2    0.000    0.000    0.000    0.000 /usr/lib/python3.6/weakref.py:288(update)
        2    0.000    0.000    0.000    0.000 /usr/lib/python3.6/os.py:746(decode)
        3    0.000    0.000    0.000    0.000 /usr/lib/python3.6/posixpath.py:64(isabs)
        2    0.000    0.000    0.000    0.000 /usr/lib/python3.6/_collections_abc.py:349(__subclasshook__)
       14    0.000    0.000    0.000    0.000 /usr/lib/python3.6/_collections_abc.py:392(__subclasshook__)
        1    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:993(__iter__)
        1    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:622(_load_backward_compatible)
        1    0.000    0.000    0.000    0.000 /usr/local/lib/python3.6/dist-packages/grpc/aio/_interceptor.py:165(StreamUnaryClientInterceptor)
        1    0.000    0.000    0.000    0.000 /usr/local/lib/python3.6/dist-packages/grpc/aio/_call.py:250(_UnaryResponseMixin)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.6/asyncio/sslproto.py:405(SSLProtocol)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.6/ssl.py:376(Purpose)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.6/asyncio/transports.py:178(SubprocessTransport)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.6/asyncio/unix_events.py:464(_UnixWritePipeTransport)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.6/asyncio/locks.py:410(Semaphore)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.6/asyncio/protocols.py:7(BaseProtocol)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.6/asyncio/streams.py:42(LimitOverrunError)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.6/asyncio/streams.py:154(FlowControlMixin)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.6/asyncio/events.py:160(TimerHandle)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.6/multiprocessing/reduction.py:33(ForkingPickler)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.6/multiprocessing/connection.py:348(Connection)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.6/concurrent/futures/_base.py:309(Future)
        1    0.000    0.000    0.000    0.000 /usr/local/lib/python3.6/dist-packages/google/protobuf/internal/well_known_types.py:102(Timestamp)
        1    0.000    0.000    0.000    0.000 /usr/local/lib/python3.6/dist-packages/google/protobuf/internal/well_known_types.py:810(ListValue)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.6/calendar.py:129(Calendar)
        2    0.000    0.000    0.000    0.000 {method 'FindEnumTypeByName' of 'google.protobuf.pyext._message.DescriptorPool' objects}
        1    0.000    0.000    0.000    0.000 /usr/local/lib/python3.6/dist-packages/google/protobuf/internal/containers.py:551(MessageMap)
        1    0.000    0.000    0.000    0.000 /usr/local/lib/python3.6/dist-packages/google/protobuf/internal/enum_type_wrapper.py:36(<module>)
        1    0.000    0.000    0.000    0.000 {method 'release' of 'sysv_ipc.Semaphore' objects}
        1    0.000    0.000    0.000    0.000 /root/tfrpc/client/pocket_tf_if.py:79(PocketControl)
        1    0.000    0.000    0.000    0.000 /usr/local/lib/python3.6/dist-packages/google/protobuf/descriptor.py:242(Descriptor)
        1    0.000    0.000    0.000    0.000 /usr/local/lib/python3.6/dist-packages/google/protobuf/descriptor.py:816(__new__)
        1    0.000    0.000    0.001    0.001 /usr/local/lib/python3.6/dist-packages/google/protobuf/descriptor.py:951(__new__)
        1    0.000    0.000    0.000    0.000 /root/tfrpc/client/yolo_msgq.py:151(delegate_model_load_weights)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.6/unittest/runner.py:29(TextTestResult)
       10    0.000    0.000    0.000    0.000 /usr/lib/python3.6/unittest/case.py:1316(_deprecate)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.6/difflib.py:43(SequenceMatcher)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.6/unittest/suite.py:270(_ErrorHolder)
        1    0.000    0.000    0.000    0.000 /usr/local/lib/python3.6/dist-packages/numpy/ctypeslib.py:357(_get_scalar_type_map)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.6/hmac.py:19(HMAC)
        1    0.000    0.000    0.000    0.000 /usr/local/lib/python3.6/dist-packages/numpy/lib/arrayterator.py:16(Arrayterator)
        1    0.000    0.000    0.000    0.000 /usr/local/lib/python3.6/dist-packages/numpy/lib/_version.py:7(<module>)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.6/_compression.py:9(BaseStream)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.6/_compression.py:33(DecompressReader)
        3    0.000    0.000    0.000    0.000 /usr/local/lib/python3.6/dist-packages/numpy/lib/index_tricks.py:310(__init__)
        1    0.000    0.000    0.000    0.000 {built-in method _ctypes.dlopen}
        3    0.000    0.000    0.000    0.000 /usr/lib/python3.6/ctypes/__init__.py:476(PYFUNCTYPE)
        1    0.000    0.000    0.000    0.000 /usr/local/lib/python3.6/dist-packages/numpy/_pytesttester.py:45(PytestTester)
        4    0.000    0.000    0.000    0.000 /usr/local/lib/python3.6/dist-packages/numpy/lib/mixins.py:51(_unary_method)
        1    0.000    0.000    0.000    0.000 /usr/local/lib/python3.6/dist-packages/numpy/lib/ufunclike.py:16(_deprecate_out_named_y)
        1    0.000    0.000    0.000    0.000 /usr/local/lib/python3.6/dist-packages/numpy/core/_dtype_ctypes.py:24(<module>)
        1    0.000    0.000    0.000    0.000 /usr/local/lib/python3.6/dist-packages/numpy/core/getlimits.py:445(iinfo)
        2    0.000    0.000    0.000    0.000 /usr/local/lib/python3.6/dist-packages/numpy/core/arrayprint.py:1546(set_string_function)
        1    0.000    0.000    0.000    0.000 /usr/local/lib/python3.6/dist-packages/numpy/core/_ufunc_config.py:444(_setdef)
       16    0.000    0.000    0.000    0.000 /usr/local/lib/python3.6/dist-packages/numpy/compat/_inspect.py:143(<lambda>)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.6/urllib/parse.py:175(_NetlocResultMixinStr)
        3    0.000    0.000    0.000    0.000 /usr/lib/python3.6/datetime.py:41(_days_before_year)
        5    0.000    0.000    0.000    0.000 /usr/lib/python3.6/datetime.py:309(_check_tzinfo_arg)
        1    0.000    0.000    0.000    0.000 /usr/local/lib/python3.6/dist-packages/absl/logging/__init__.py:264(__init__)
        1    0.000    0.000    0.000    0.000 /usr/local/lib/python3.6/dist-packages/absl/logging/__init__.py:819(__init__)
        1    0.000    0.000    0.000    0.000 <string>:2(AsyncContextManager)
        1    0.000    0.000    0.000    0.000 /usr/local/lib/python3.6/dist-packages/absl/logging/__init__.py:164(__init__)
        2    0.000    0.000    0.000    0.000 /usr/local/lib/python3.6/dist-packages/absl/logging/__init__.py:225(_update_logger_levels)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.6/xml/dom/minidom.py:924(Childless)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.6/xml/dom/minidom.py:991(CharacterData)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.6/xml/dom/minidom.py:1381(Notation)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.6/logging/__init__.py:1582(__init__)
        1    0.000    0.000    0.000    0.000 /usr/local/lib/python3.6/dist-packages/absl/flags/_defines.py:880(_FlagAlias)
        2    0.000    0.000    0.000    0.000 /usr/local/lib/python3.6/dist-packages/absl/flags/_flag.py:156(parse)
        1    0.000    0.000    0.000    0.000 /usr/local/lib/python3.6/dist-packages/absl/flags/_flagvalues.py:1311(FlagHolder)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.6/logging/__init__.py:426(Formatter)
        4    0.000    0.000    0.000    0.000 /usr/lib/python3.6/logging/__init__.py:1109(__init__)
        3    0.000    0.000    0.000    0.000 /usr/lib/python3.6/logging/__init__.py:1456(addHandler)
        8    0.000    0.000    0.000    0.000 /usr/lib/python3/dist-packages/six.py:75(_add_doc)
        5    0.000    0.000    0.000    0.000 /usr/lib/python3/dist-packages/six.py:181(_get_module)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3/dist-packages/six.py:195(load_module)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3/dist-packages/six.py:475(Module_six_moves_urllib)
        2    0.000    0.000    0.000    0.000 /usr/lib/python3/dist-packages/six.py:586(iteritems)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.6/csv.py:81(DictReader)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.6/argparse.py:751(Action)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.6/argparse.py:1233(_ActionsContainer)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.6/inspect.py:2572(BoundArguments)
        6    0.000    0.000    0.000    0.000 /usr/lib/python3.6/opcode.py:51(jabs_op)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.6/threading.py:87(_RLock)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.6/threading.py:893(_set_tstate_lock)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.6/traceback.py:227(FrameSummary)
        1    0.000    0.000    0.000    0.000 /usr/local/lib/python3.6/dist-packages/absl/app.py:133(HelpXMLFlag)
        3    0.000    0.000    0.000    0.000 /usr/lib/python3.6/datetime.py:2014(_create)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.6/copyreg.py:12(pickle)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.6/contextlib.py:48(__call__)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.6/threading.py:512(set)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.6/warnings.py:143(simplefilter)
       12    0.000    0.000    0.000    0.000 /usr/lib/python3.6/_collections_abc.py:302(__subclasshook__)
        2    0.000    0.000    0.000    0.000 /usr/lib/python3.6/_collections_abc.py:664(__contains__)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.6/os.py:40(_get_exports_list)
        1    0.000    0.000    0.000    0.000 {method 'union' of 'set' objects}
        2    0.000    0.000    0.000    0.000 {built-in method maketrans}
        1    0.000    0.000    0.000    0.000 {method 'expandtabs' of 'str' objects}
        3    0.000    0.000    0.000    0.000 {method 'lower' of 'str' objects}
        2    0.000    0.000    0.000    0.000 {built-in method math.log}
        1    0.000    0.000    0.000    0.000 {method 'groups' of '_sre.SRE_Match' objects}
        1    0.000    0.000    0.000    0.000 /usr/local/lib/python3.6/dist-packages/grpc/aio/_interceptor.py:206(StreamStreamClientInterceptor)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.6/ssl.py:355(_ASN1Object)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.6/asyncio/unix_events.py:922(FastChildWatcher)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.6/asyncio/selector_events.py:804(_SelectorSslTransport)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.6/asyncio/queues.py:227(PriorityQueue)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.6/asyncio/events.py:98(Handle)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.6/asyncio/events.py:569(BaseDefaultEventLoopPolicy)
        6    0.000    0.000    0.000    0.000 /usr/lib/python3.6/multiprocessing/reduction.py:43(register)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.6/multiprocessing/reduction.py:244(AbstractReducer)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.6/multiprocessing/util.py:147(Finalize)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.6/concurrent/futures/_base.py:138(_AcquireFutures)
        1    0.000    0.000    0.000    0.000 /root/tfrpc/client/tf_wrapper.py:37(ControlProcedure)
        1    0.000    0.000    0.000    0.000 /root/tfrpc/client/tf_wrapper.py:92(gRPCTest)
        1    0.000    0.000    0.000    0.000 /usr/local/lib/python3.6/dist-packages/google/protobuf/internal/well_known_types.py:258(Duration)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.6/calendar.py:69(_localized_day)
        1    0.000    0.000    0.000    0.000 /usr/local/lib/python3.6/dist-packages/google/protobuf/internal/containers.py:190(BaseContainer)
        1    0.000    0.000    0.000    0.000 /usr/local/lib/python3.6/dist-packages/google/protobuf/internal/containers.py:351(RepeatedCompositeFieldContainer)
        1    0.000    0.000    0.000    0.000 /usr/local/lib/python3.6/dist-packages/google/protobuf/internal/containers.py:461(ScalarMap)
        1    0.000    0.000    0.000    0.000 /usr/local/lib/python3.6/dist-packages/google/protobuf/internal/containers.py:721(UnknownFieldSet)
        1    0.000    0.000    0.000    0.000 /usr/local/lib/python3.6/dist-packages/google/protobuf/internal/enum_type_wrapper.py:43(EnumTypeWrapper)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.6/json/encoder.py:104(__init__)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.6/json/encoder.py:73(JSONEncoder)
        1    0.000    0.000    0.000    0.000 /root/tfrpc/client/pocket_tf_if.py:193(Tensor)
        2    0.000    0.000    0.000    0.000 /usr/local/lib/python3.6/dist-packages/google/protobuf/descriptor.py:669(__new__)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.6/json/decoder.py:253(JSONDecoder)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.6/tempfile.py:275(_RandomNameSequence)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.6/tempfile.py:557(_TemporaryFileCloser)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.6/unittest/case.py:1338(FunctionTestCase)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.6/unittest/suite.py:16(BaseTestSuite)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.6/unittest/suite.py:92(TestSuite)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.6/unittest/loader.py:76(__init__)
        1    0.000    0.000    0.000    0.000 /usr/local/lib/python3.6/dist-packages/numpy/ma/extras.py:1472(MAxisConcatenator)
        1    0.000    0.000    0.000    0.000 /usr/local/lib/python3.6/dist-packages/numpy/ma/extras.py:1520(__init__)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.6/unittest/case.py:44(_Outcome)
        6    0.000    0.000    0.000    0.000 /usr/lib/python3.6/unittest/case.py:420(addTypeEqualityFunc)
        3    0.000    0.000    0.000    0.000 /usr/local/lib/python3.6/dist-packages/numpy/ma/core.py:868(__init__)
        1    0.000    0.000    0.000    0.000 /usr/local/lib/python3.6/dist-packages/numpy/ma/core.py:862(_DomainGreater)
        1    0.000    0.000    0.000    0.000 /usr/local/lib/python3.6/dist-packages/numpy/ma/core.py:2383(_MaskedPrintOption)
        1    0.000    0.000    0.000    0.000 /usr/local/lib/python3.6/dist-packages/numpy/ma/core.py:6457(__array_finalize__)
        2    0.000    0.000    0.000    0.000 /usr/local/lib/python3.6/dist-packages/numpy/ma/core.py:6633(__init__)
        1    0.000    0.000    0.000    0.000 <__array_function__ internals>:2(<module>)
        1    0.000    0.000    0.000    0.000 /usr/local/lib/python3.6/dist-packages/numpy/lib/_datasource.py:538(Repository)
