Mon May  3 09:11:19 2021    data/20210503-09:10:54-5-cprofile/pocket-server-001.cprofile

         1388125 function calls (1322899 primitive calls) in 20.726 seconds

   Ordered by: internal time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
        1    0.000    0.000    0.000    0.000 /usr/local/lib/python3.6/dist-packages/absl/flags/_flag.py:19(<module>)
        1    0.000    0.000    0.000    0.000 /usr/local/lib/python3.6/dist-packages/google/protobuf/internal/api_implementation.py:32(<module>)
        6    0.000    0.000    0.000    0.000 /usr/lib/python3.6/email/_policybase.py:94(_append_doc)
        2    0.000    0.000    0.000    0.000 /usr/lib/python3.6/platform.py:1172(_sys_version)
        2    0.000    0.000    0.193    0.097 /usr/lib/python3.6/imp.py:220(load_module)
       26    0.000    0.000    0.000    0.000 /usr/local/lib/python3.6/dist-packages/six.py:846(add_metaclass)
       28    0.000    0.000    0.000    0.000 /usr/lib/python3.6/logging/__init__.py:228(_releaseLock)
        7    0.000    0.000    0.000    0.000 /usr/lib/python3.6/logging/__init__.py:752(_addHandlerRef)
        2    0.000    0.000    0.000    0.000 /usr/lib/python3.6/multiprocessing/context.py:64(Lock)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.6/os.py:994(close)
       72    0.000    0.000    0.000    0.000 {built-in method builtins.abs}
        9    0.000    0.000    0.000    0.000 {built-in method builtins.round}
        1    0.000    0.000    0.000    0.000 /usr/local/lib/python3.6/dist-packages/tensorflow_core/python/ops/tensor_array_ops.py:50(_GraphTensorArray)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.6/bdb.py:1(<module>)
        7    0.000    0.000    0.000    0.000 /usr/local/lib/python3.6/dist-packages/wrapt/wrappers.py:64(__new__)
        3    0.000    0.000    0.000    0.000 /usr/local/lib/python3.6/dist-packages/wrapt/decorators.py:421(synchronized)
        4    0.000    0.000    0.000    0.000 /usr/local/lib/python3.6/dist-packages/tensorflow_core/python/framework/dtypes.py:571(<genexpr>)
        1    0.000    0.000    0.000    0.000 /usr/local/lib/python3.6/dist-packages/numpy/testing/_private/nosetester.py:6(<module>)
        1    0.000    0.000    0.000    0.000 /usr/local/lib/python3.6/dist-packages/numpy/fft/helper.py:4(<module>)
        1    0.000    0.000    0.002    0.002 /usr/lib/python3.6/decimal.py:2(<module>)
       27    0.000    0.000    0.000    0.000 /usr/lib/python3.6/pathlib.py:120(<genexpr>)
        1    0.000    0.000    0.000    0.000 /usr/local/lib/python3.6/dist-packages/tensorflow_core/python/keras/api/_v2/keras/optimizers/__init__.py:4(<module>)
        1    0.000    0.000    0.000    0.000 /usr/local/lib/python3.6/dist-packages/tensorflow_core/python/keras/api/keras/models/__init__.py:5(<module>)
        1    0.000    0.000    0.000    0.000 /usr/local/lib/python3.6/dist-packages/tensorflow_core/python/keras/api/keras/regularizers/__init__.py:5(<module>)
        1    0.000    0.000    0.000    0.000 /usr/local/lib/python3.6/dist-packages/tensorflow_core/_api/v2/compat/v2/ragged/__init__.py:144(<module>)
        1    0.000    0.000    0.000    0.000 /usr/local/lib/python3.6/dist-packages/tensorflow_core/_api/v2/compat/v1/gfile/__init__.py:4(<module>)
        1    0.000    0.000    0.025    0.025 /usr/local/lib/python3.6/dist-packages/tensorflow_core/_api/v2/compat/v1/lite/__init__.py:4(<module>)
        6    0.000    0.000    0.000    0.000 /usr/local/lib/python3.6/dist-packages/tensorboard/lazy.py:42(wrapper)
        1    0.000    0.000    0.000    0.000 /usr/local/lib/python3.6/dist-packages/tensorflow_core/python/keras/api/_v1/keras/preprocessing/image/__init__.py:5(<module>)
        1    0.000    0.000    0.000    0.000 /usr/local/lib/python3.6/dist-packages/tensorflow_core/python/keras/preprocessing/text.py:16(<module>)
        1    0.000    0.000    0.000    0.000 /usr/local/lib/python3.6/dist-packages/tensorflow_core/python/keras/api/_v1/keras/callbacks/__init__.py:5(<module>)
        1    0.000    0.000    0.000    0.000 /usr/local/lib/python3.6/dist-packages/tensorflow_core/python/keras/datasets/cifar10.py:16(<module>)
        1    0.000    0.000    0.000    0.000 /usr/local/lib/python3.6/dist-packages/tensorflow_core/python/keras/datasets/reuters.py:16(<module>)
        1    0.000    0.000    0.000    0.000 /usr/local/lib/python3.6/dist-packages/tensorflow_core/python/keras/applications/inception_v3.py:17(<module>)
        1    0.000    0.000    0.000    0.000 /usr/local/lib/python3.6/dist-packages/tensorflow_estimator/python/estimator/hooks/session_run_hook.py:87(<module>)
        1    0.000    0.000    0.000    0.000 /usr/local/lib/python3.6/dist-packages/tensorflow_estimator/_api/v1/estimator/export/__init__.py:7(<module>)
        1    0.000    0.000    0.000    0.000 /usr/local/lib/python3.6/dist-packages/tensorflow_estimator/python/estimator/export/export_output.py:15(<module>)
        1    0.000    0.000    0.002    0.002 /usr/local/lib/python3.6/dist-packages/tensorflow_core/python/debug/cli/cli_shared.py:15(<module>)
        1    0.000    0.000    0.000    0.000 /usr/local/lib/python3.6/dist-packages/tensorflow_core/python/training/quantize_training.py:15(<module>)
        1    0.000    0.000    0.000    0.000 /usr/local/lib/python3.6/dist-packages/tensorflow_core/python/tpu/tpu_optimizer.py:16(<module>)
        1    0.000    0.000    0.001    0.001 /usr/local/lib/python3.6/dist-packages/tensorflow_core/python/saved_model/saved_model.py:16(<module>)
        1    0.000    0.000    0.000    0.000 /usr/local/lib/python3.6/dist-packages/tensorflow_core/python/ops/linalg/linear_operator_toeplitz.py:15(<module>)
        1    0.000    0.000    0.000    0.000 /usr/local/lib/python3.6/dist-packages/tensorflow_core/python/ops/linalg/linear_operator_block_diag.py:15(<module>)
        1    0.000    0.000    0.001    0.001 /usr/local/lib/python3.6/dist-packages/tensorflow_core/python/ops/distributions/laplace.py:15(<module>)
        1    0.000    0.000    0.000    0.000 /usr/local/lib/python3.6/dist-packages/tensorflow_core/python/ops/distributions/uniform.py:15(<module>)
        1    0.000    0.000    0.000    0.000 /usr/local/lib/python3.6/dist-packages/tensorflow_core/python/ops/distributions/beta.py:50(Beta)
        1    0.000    0.000    0.001    0.001 /usr/local/lib/python3.6/dist-packages/tensorflow_core/python/ops/distributions/exponential.py:15(<module>)
        1    0.000    0.000    0.000    0.000 /usr/local/lib/python3.6/dist-packages/tensorflow_core/python/feature_column/feature_column_v2.py:2886(BucketizedColumn)
        1    0.000    0.000    0.000    0.000 /usr/local/lib/python3.6/dist-packages/tensorflow_core/python/feature_column/feature_column_v2.py:3041(EmbeddingColumn)
        1    0.000    0.000    0.000    0.000 /usr/local/lib/python3.6/dist-packages/tensorflow_core/python/keras/engine/training_eager.py:16(<module>)
        1    0.000    0.000    0.001    0.001 /usr/local/lib/python3.6/dist-packages/scipy/_lib/_util.py:1(<module>)
        1    0.000    0.000    0.000    0.000 /usr/local/lib/python3.6/dist-packages/numpy/dual.py:12(<module>)
        1    0.000    0.000    0.001    0.001 /usr/local/lib/python3.6/dist-packages/tensorflow_core/python/keras/layers/preprocessing/normalization_v1.py:15(<module>)
        1    0.000    0.000    0.000    0.000 /usr/local/lib/python3.6/dist-packages/chardet/eucjpprober.py:28(<module>)
        1    0.000    0.000    0.001    0.001 /usr/local/lib/python3.6/dist-packages/urllib3/filepost.py:1(<module>)
        1    0.000    0.000    0.000    0.000 /usr/local/lib/python3.6/dist-packages/urllib3/response.py:155(HTTPResponse)
        1    0.000    0.000    0.001    0.001 /usr/local/lib/python3.6/dist-packages/urllib3/util/connection.py:1(<module>)
        1    0.000    0.000    0.000    0.000 /usr/local/lib/python3.6/dist-packages/tensorflow_core/python/keras/optimizer_v2/adam.py:15(<module>)
        1    0.000    0.000    0.000    0.000 /usr/local/lib/python3.6/dist-packages/tensorflow_core/python/saved_model/save_options.py:15(<module>)
        1    0.000    0.000    0.001    0.001 /usr/local/lib/python3.6/dist-packages/tensorflow_core/python/training/queue_runner.py:16(<module>)
        1    0.000    0.000    0.003    0.003 /usr/local/lib/python3.6/dist-packages/tensorflow_core/python/training/saving/functional_saver.py:120(MultiDeviceSaver)
        1    0.000    0.000    0.008    0.008 /usr/local/lib/python3.6/dist-packages/tensorflow_core/python/ops/image_grad.py:15(<module>)
        1    0.000    0.000    0.000    0.000 /usr/local/lib/python3.6/dist-packages/opt_einsum/sharing.py:5(<module>)
        1    0.000    0.000    0.000    0.000 /usr/local/lib/python3.6/dist-packages/tensorflow_core/python/tpu/tensor_tracer.py:250(TensorTracer)
        1    0.000    0.000    0.000    0.000 /usr/local/lib/python3.6/dist-packages/tensorflow_core/python/training/device_setter.py:15(<module>)
        1    0.000    0.000    0.000    0.000 /usr/local/lib/python3.6/dist-packages/tensorflow_core/python/data/experimental/ops/distribute.py:15(<module>)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.6/email/_encoded_words.py:6(<module>)
        1    0.000    0.000    0.000    0.000 /usr/local/lib/python3.6/dist-packages/tensorflow_core/python/autograph/pyct/inspect_utils.py:18(<module>)
        1    0.000    0.000    0.000    0.000 /usr/local/lib/python3.6/dist-packages/tensorflow_core/python/summary/writer/event_file_writer.py:15(<module>)
        1    0.000    0.000    0.003    0.003 /usr/local/lib/python3.6/dist-packages/absl/flags/_argument_parser.py:19(<module>)
        1    0.000    0.000    0.001    0.001 /usr/lib/python3.6/csv.py:4(<module>)
       19    0.000    0.000    0.000    0.000 /usr/local/lib/python3.6/dist-packages/absl/flags/_argument_parser.py:134(serialize)
        2    0.000    0.000    0.000    0.000 /usr/local/lib/python3.6/dist-packages/pkg_resources/_vendor/pyparsing.py:4681(originalTextFor)
        1    0.000    0.000    0.000    0.000 /usr/local/lib/python3.6/dist-packages/pkg_resources/_vendor/pyparsing.py:324(ParseResults)
       61    0.000    0.000    0.000    0.000 /usr/local/lib/python3.6/dist-packages/pkg_resources/_vendor/pyparsing.py:2159(streamline)
       14    0.000    0.000    0.000    0.000 /usr/local/lib/python3.6/dist-packages/pkg_resources/_vendor/pyparsing.py:3576(__str__)
        9    0.000    0.000    0.000    0.000 /usr/local/lib/python3.6/dist-packages/pkg_resources/_vendor/pyparsing.py:3781(__str__)
        1    0.000    0.000    0.000    0.000 /usr/local/lib/python3.6/dist-packages/pkg_resources/_vendor/appdirs.py:9(<module>)
        7    0.000    0.000    0.000    0.000 /usr/local/lib/python3.6/dist-packages/pkg_resources/_vendor/packaging/specifiers.py:266(_require_version_compare)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.6/email/errors.py:5(<module>)
        1    0.000    0.000    0.010    0.010 /usr/lib/python3.6/email/_policybase.py:4(<module>)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.6/datetime.py:659(date)
       74    0.000    0.000    0.000    0.000 /usr/local/lib/python3.6/dist-packages/pkg_resources/__init__.py:2595(_reload_version)
       13    0.000    0.000    0.007    0.001 /usr/local/lib/python3.6/dist-packages/six.py:80(_import_module)
       26    0.000    0.000    0.000    0.000 /usr/lib/python3.6/traceback.py:273(__getitem__)
        1    0.000    0.000    0.001    0.001 /usr/lib/python3.6/string.py:65(__init__)
       37    0.000    0.000    0.000    0.000 /usr/lib/python3.6/multiprocessing/__init__.py:22(<genexpr>)
        4    0.000    0.000    0.000    0.000 /usr/lib/python3.6/weakref.py:165(__setitem__)
      143    0.000    0.000    0.000    0.000 {method 'bit_length' of 'int' objects}
       28    0.000    0.000    0.000    0.000 {method 'acquire' of '_thread.RLock' objects}
       28    0.000    0.000    0.000    0.000 {built-in method builtins.vars}
        1    0.000    0.000    0.000    0.000 /usr/local/lib/python3.6/dist-packages/tensorflow_core/python/ops/variables.py:1572(RefVariable)
        3    0.000    0.000    0.000    0.000 /usr/local/lib/python3.6/dist-packages/tensorflow_core/python/util/deprecation.py:74(_add_deprecated_arg_value_notice_to_docstring)
        8    0.000    0.000    0.000    0.000 /usr/local/lib/python3.6/dist-packages/tensorflow_core/python/util/deprecation.py:311(new_func)
        1    0.000    0.000    0.190    0.190 /usr/local/lib/python3.6/dist-packages/tensorflow_core/python/pywrap_tensorflow_internal.py:13(swig_import_helper)
        7    0.000    0.000    0.000    0.000 /usr/local/lib/python3.6/dist-packages/numpy/ma/core.py:2562(_arraymethod)
        1    0.000    0.000    0.000    0.000 /usr/local/lib/python3.6/dist-packages/numpy/lib/arraypad.py:5(<module>)
       13    0.000    0.000    0.000    0.000 /usr/local/lib/python3.6/dist-packages/numpy/core/_internal.py:830(npy_ctypes_check)
        1    0.000    0.000    0.000    0.000 /usr/local/lib/python3.6/dist-packages/tensorflow_core/python/keras/api/_v2/keras/models/__init__.py:5(<module>)
        1    0.000    0.000    0.000    0.000 /usr/local/lib/python3.6/dist-packages/tensorflow_core/python/keras/api/keras/mixed_precision/experimental/__init__.py:4(<module>)
        1    0.000    0.000    0.024    0.024 /usr/local/lib/python3.6/dist-packages/tensorflow_core/python/keras/api/keras/preprocessing/__init__.py:4(<module>)
        1    0.000    0.000    0.000    0.000 /usr/local/lib/python3.6/dist-packages/tensorflow_core/_api/v2/compat/v2/config/experimental/__init__.py:4(<module>)
        1    0.000    0.000    0.000    0.000 /usr/local/lib/python3.6/dist-packages/tensorflow_core/_api/v2/compat/v2/distribute/cluster_resolver/__init__.py:11(<module>)
        1    0.000    0.000    0.000    0.000 /usr/local/lib/python3.6/dist-packages/tensorflow_core/_api/v2/compat/v2/errors/__init__.py:4(<module>)
        1    0.000    0.000    0.000    0.000 /usr/local/lib/python3.6/dist-packages/tensorflow_core/_api/v2/compat/v1/config/experimental/__init__.py:4(<module>)
        1    0.000    0.000    0.000    0.000 /usr/local/lib/python3.6/dist-packages/tensorflow_core/_api/v2/compat/v1/losses/__init__.py:7(<module>)
        1    0.000    0.000    0.000    0.000 /usr/local/lib/python3.6/dist-packages/tensorboard/compat/tensorflow_stub/tensor_shape.py:15(<module>)
        1    0.000    0.000    0.001    0.001 /usr/local/lib/python3.6/dist-packages/tensorboard/__init__.py:16(<module>)
        1    0.000    0.000    0.001    0.001 /usr/local/lib/python3.6/dist-packages/tensorflow_core/python/keras/api/_v1/keras/preprocessing/__init__.py:4(<module>)
        1    0.000    0.000    0.000    0.000 /usr/local/lib/python3.6/dist-packages/tensorflow_core/python/keras/api/_v1/keras/regularizers/__init__.py:5(<module>)
        1    0.000    0.000    0.000    0.000 /usr/local/lib/python3.6/dist-packages/tensorflow_core/python/keras/api/_v1/keras/applications/resnet/__init__.py:5(<module>)
        1    0.000    0.000    0.000    0.000 /usr/local/lib/python3.6/dist-packages/scipy/linalg/decomp_svd.py:1(<module>)
        1    0.000    0.000    0.003    0.003 /usr/local/lib/python3.6/dist-packages/scipy/linalg/misc.py:1(<module>)
        1    0.000    0.000    0.000    0.000 /usr/local/lib/python3.6/dist-packages/keras_applications/resnext.py:15(<module>)
        1    0.000    0.000    0.000    0.000 /usr/local/lib/python3.6/dist-packages/tensorflow_core/python/keras/applications/mobilenet_v2.py:17(<module>)
        1    0.000    0.000    0.000    0.000 /usr/local/lib/python3.6/dist-packages/tensorflow_core/python/keras/applications/nasnet.py:17(<module>)
        1    0.000    0.000    0.000    0.000 /usr/local/lib/python3.6/dist-packages/tensorflow_core/python/keras/applications/vgg19.py:17(<module>)
        1    0.000    0.000    0.000    0.000 /usr/local/lib/python3.6/dist-packages/tensorflow_core/python/keras/applications/xception.py:17(<module>)
        1    0.000    0.000    0.000    0.000 /usr/local/lib/python3.6/dist-packages/keras_applications/vgg16.py:8(<module>)
        1    0.000    0.000    0.000    0.000 /usr/local/lib/python3.6/dist-packages/tensorflow_estimator/python/estimator/tpu/tpu_estimator.py:2251(_OutfeedHostCallHook)
        1    0.000    0.000    0.001    0.001 /usr/local/lib/python3.6/dist-packages/tensorflow_estimator/python/estimator/inputs/numpy_io.py:15(<module>)
        1    0.000    0.000    0.000    0.000 /usr/local/lib/python3.6/dist-packages/tensorflow_estimator/python/estimator/inputs/pandas_io.py:16(<module>)
        1    0.000    0.000    0.000    0.000 /usr/local/lib/python3.6/dist-packages/tensorflow_estimator/python/estimator/canned/linear_optimizer/python/utils/sharded_mutable_dense_hashtable.py:15(<module>)
        1    0.000    0.000    0.000    0.000 /usr/local/lib/python3.6/dist-packages/tensorflow_estimator/python/estimator/head/regression_head.py:37(RegressionHead)
        1    0.000    0.000    0.000    0.000 /usr/local/lib/python3.6/dist-packages/tensorflow_core/python/training/evaluation.py:15(<module>)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.6/xml/sax/saxutils.py:4(<module>)
        1    0.000    0.000    0.000    0.000 /usr/local/lib/python3.6/dist-packages/tensorflow_core/python/training/adam.py:15(<module>)
        1    0.000    0.000    0.000    0.000 /usr/local/lib/python3.6/dist-packages/tensorflow_core/python/training/adagrad.py:16(<module>)
        1    0.000    0.000    0.002    0.002 /usr/local/lib/python3.6/dist-packages/tensorflow_core/python/ops/sdca_ops.py:16(<module>)
        1    0.000    0.000    0.000    0.000 /usr/local/lib/python3.6/dist-packages/tensorflow_core/python/ops/gen_user_ops.py:5(<module>)
        1    0.000    0.000    0.000    0.000 /usr/local/lib/python3.6/dist-packages/tensorflow_core/python/tpu/bfloat16.py:16(<module>)
        1    0.000    0.000    0.000    0.000 /usr/local/lib/python3.6/dist-packages/tensorflow_core/python/ops/linalg/linear_operator_kronecker.py:15(<module>)
        1    0.000    0.000    0.000    0.000 /usr/local/lib/python3.6/dist-packages/tensorflow_core/python/keras/engine/training.py:2908(_TrainingEndpoint)
        1    0.000    0.000    0.002    0.002 /usr/lib/python3/dist-packages/idna/__init__.py:1(<module>)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3/dist-packages/idna/idnadata.py:3(<module>)
        1    0.000    0.000    0.001    0.001 /usr/lib/python3.6/encodings/idna.py:3(<module>)
        1    0.000    0.000    0.004    0.004 /usr/local/lib/python3.6/dist-packages/chardet/sjisprober.py:28(<module>)
        1    0.000    0.000    0.002    0.002 /usr/local/lib/python3.6/dist-packages/tensorflow_core/python/keras/distribute/multi_worker_training_state.py:15(<module>)
        1    0.000    0.000    0.000    0.000 /usr/local/lib/python3.6/dist-packages/h5py/_hl/filters.py:39(<module>)
        1    0.000    0.000    0.064    0.064 /usr/local/lib/python3.6/dist-packages/tensorflow_core/python/keras/saving/saved_model/layer_serialization.py:15(<module>)
        1    0.000    0.000    0.000    0.000 /usr/local/lib/python3.6/dist-packages/tensorflow_core/python/keras/saving/saved_model/base_serialization.py:15(<module>)
        1    0.000    0.000    0.001    0.001 /usr/local/lib/python3.6/dist-packages/tensorflow_core/python/training/tracking/graph_view.py:1(<module>)
        1    0.000    0.000    0.001    0.001 /usr/local/lib/python3.6/dist-packages/tensorflow_core/python/ops/proto_ops.py:17(<module>)
        1    0.000    0.000    0.000    0.000 /usr/local/lib/python3.6/dist-packages/tensorflow_core/python/ops/histogram_ops.py:17(<module>)
        1    0.000    0.000    0.000    0.000 /usr/local/lib/python3.6/dist-packages/tensorflow_core/python/saved_model/nested_structure_coder.py:450(_TypeSpecCodec)
        1    0.000    0.000    0.002    0.002 /usr/local/lib/python3.6/dist-packages/opt_einsum/backends/__init__.py:3(<module>)
        1    0.000    0.000    0.000    0.000 /usr/local/lib/python3.6/dist-packages/tensorflow_core/python/distribute/tpu_strategy.py:215(TPUExtended)
        1    0.000    0.000    0.000    0.000 /usr/local/lib/python3.6/dist-packages/tensorflow_core/python/ops/data_flow_grad.py:16(<module>)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.6/email/message.py:105(Message)
        1    0.000    0.000    0.075    0.075 /usr/local/lib/python3.6/dist-packages/tensorflow_core/python/distribute/__init__.py:15(<module>)
        1    0.000    0.000    0.001    0.001 /usr/local/lib/python3.6/dist-packages/tensorflow_core/python/autograph/pyct/transformer.py:15(<module>)
        1    0.000    0.000    0.025    0.025 /usr/local/lib/python3.6/dist-packages/tensorflow_core/python/autograph/pyct/cfg.py:23(<module>)
        1    0.000    0.000    0.024    0.024 /usr/local/lib/python3.6/dist-packages/tensorflow_core/python/autograph/pyct/compiler.py:18(<module>)
       61    0.000    0.000    0.000    0.000 /usr/local/lib/python3.6/dist-packages/astor/op_util.py:92(<genexpr>)
        1    0.000    0.000    0.001    0.001 /usr/local/lib/python3.6/dist-packages/tensorflow_core/python/autograph/operators/data_structures.py:15(<module>)
        1    0.000    0.000    0.015    0.015 /usr/local/lib/python3.6/dist-packages/tensorflow_core/python/training/tracking/layer_utils.py:15(<module>)
        1    0.000    0.000    0.001    0.001 /usr/local/lib/python3.6/dist-packages/tensorflow_core/python/eager/forwardprop_util.py:18(<module>)
        1    0.000    0.000    0.002    0.002 /usr/local/lib/python3.6/dist-packages/tensorflow_core/python/ops/parsing_config.py:66(RaggedFeature)
        1    0.000    0.000    0.001    0.001 /usr/local/lib/python3.6/dist-packages/tensorflow_core/python/ops/ragged/ragged_util.py:18(<module>)
        1    0.000    0.000    0.000    0.000 /usr/local/lib/python3.6/dist-packages/tensorflow_core/python/data/experimental/ops/threading_options.py:15(<module>)
        1    0.000    0.000    0.000    0.000 /usr/local/lib/python3.6/dist-packages/tensorflow_core/python/ops/summary_op_util.py:15(<module>)
       11    0.000    0.000    0.000    0.000 /usr/local/lib/python3.6/dist-packages/tensorflow/__init__.py:37(__init__)
        3    0.000    0.000    0.000    0.000 {built-in method _csv.register_dialect}
       29    0.000    0.000    0.000    0.000 /usr/local/lib/python3.6/dist-packages/absl/flags/_flag.py:116(value)
        2    0.000    0.000    0.000    0.000 /usr/local/lib/python3.6/dist-packages/absl/flags/_flagvalues.py:80(__init__)
        1    0.000    0.000    0.000    0.000 /usr/local/lib/python3.6/dist-packages/google/protobuf/descriptor_pool.py:118(DescriptorPool)
     12/2    0.000    0.000    0.000    0.000 /usr/local/lib/python3.6/dist-packages/pkg_resources/_vendor/pyparsing.py:1926(makeOptionalList)
       78    0.000    0.000    0.000    0.000 /usr/local/lib/python3.6/dist-packages/pkg_resources/_vendor/pyparsing.py:2052(leaveWhitespace)
        5    0.000    0.000    0.000    0.000 /usr/lib/python3.6/datetime.py:279(_check_date_fields)
       25    0.000    0.000    0.000    0.000 /usr/lib/python3.6/ipaddress.py:433(_ip_int_from_prefix)
       75    0.000    0.000    0.000    0.000 /usr/lib/python3.6/signal.py:22(<lambda>)
        8    0.000    0.000    0.000    0.000 /usr/lib/python3.6/hashlib.py:73(__get_builtin_constructor)
       22    0.000    0.000    0.000    0.000 /usr/lib/python3.6/logging/__init__.py:190(_checkLevel)
        1    0.000    0.000   18.187   18.187 /usr/lib/python3.6/threading.py:1024(join)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.6/token.py:1(<module>)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.6/multiprocessing/context.py:30(BaseContext)
        1    0.000    0.000    0.002    0.002 /usr/lib/python3.6/string.py:15(<module>)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.6/ipaddress.py:1049(_BaseV4)
        3    0.000    0.000    0.000    0.000 /usr/lib/python3.6/functools.py:193(total_ordering)
        4    0.000    0.000    0.000    0.000 /usr/lib/python3.6/os.py:672(__setitem__)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.6/os.py:806(fsdecode)
        1    0.000    0.000    0.001    0.001 /usr/local/lib/python3.6/dist-packages/tensorflow_core/python/eager/execute.py:223(make_tensor)
        1    0.000    0.000    0.000    0.000 /usr/local/lib/python3.6/dist-packages/tensorflow_core/python/util/object_identity.py:1(<module>)
       38    0.000    0.000    0.000    0.000 /usr/local/lib/python3.6/dist-packages/tensorflow_core/python/framework/tensor_conversion_registry.py:101(<genexpr>)
        2    0.000    0.000    0.000    0.000 /usr/local/lib/python3.6/dist-packages/tensorflow_core/python/framework/tensor_shape.py:742(__init__)
        1    0.000    0.000    0.000    0.000 /usr/local/lib/python3.6/dist-packages/absl/logging/__init__.py:1151(_initialize)
       24    0.000    0.000    0.000    0.000 /usr/local/lib/python3.6/dist-packages/tensorflow_core/python/util/tf_inspect.py:283(<listcomp>)
        1    0.000    0.000    0.000    0.000 /usr/local/lib/python3.6/dist-packages/tensorflow_core/python/pywrap_tensorflow_internal.py:953(ZlibCompressionOptions)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.6/unittest/suite.py:1(<module>)
        1    0.000    0.000    0.000    0.000 /usr/local/lib/python3.6/dist-packages/numpy/matrixlib/defmatrix.py:74(matrix)
       13    0.000    0.000    0.000    0.000 /usr/local/lib/python3.6/dist-packages/numpy/lib/mixins.py:48(_numeric_methods)
       16    0.000    0.000    0.000    0.000 /usr/local/lib/python3.6/dist-packages/numpy/core/_string_helpers.py:44(english_upper)
        1    0.000    0.000    0.000    0.000 /usr/local/lib/python3.6/dist-packages/tensorflow_core/python/keras/api/_v2/keras/callbacks/__init__.py:5(<module>)
        1    0.000    0.000    0.000    0.000 /usr/local/lib/python3.6/dist-packages/tensorflow_core/python/keras/api/keras/layers/experimental/preprocessing/__init__.py:4(<module>)
        1    0.000    0.000    0.000    0.000 /usr/local/lib/python3.6/dist-packages/tensorflow_core/_api/v2/lite/__init__.py:4(<module>)
        1    0.000    0.000    0.000    0.000 /usr/local/lib/python3.6/dist-packages/tensorflow_core/_api/v2/summary/__init__.py:8(<module>)
        1    0.000    0.000    0.000    0.000 /usr/local/lib/python3.6/dist-packages/tensorflow_core/python/keras/api/keras/constraints/__init__.py:5(<module>)
        1    0.000    0.000    0.000    0.000 /usr/local/lib/python3.6/dist-packages/tensorflow_core/_api/v2/compat/v2/summary/__init__.py:8(<module>)
        1    0.000    0.000    0.000    0.000 /usr/local/lib/python3.6/dist-packages/tensorflow_core/_api/v2/compat/v1/spectral/__init__.py:4(<module>)
        1    0.000    0.000    0.000    0.000 /usr/local/lib/python3.6/dist-packages/tensorflow_core/_api/v2/compat/v1/test/__init__.py:10(<module>)
        1    0.000    0.000    0.000    0.000 /usr/local/lib/python3.6/dist-packages/tensorboard/compat/__init__.py:20(<module>)
        1    0.000    0.000    0.000    0.000 /usr/local/lib/python3.6/dist-packages/tensorflow_core/python/keras/api/_v1/keras/datasets/fashion_mnist/__init__.py:5(<module>)
        1    0.000    0.000    0.000    0.000 /usr/local/lib/python3.6/dist-packages/tensorflow_core/python/keras/api/_v1/keras/estimator/__init__.py:4(<module>)
        1    0.000    0.000    0.000    0.000 /usr/local/lib/python3.6/dist-packages/tensorflow_core/python/keras/api/_v1/keras/optimizers/schedules/__init__.py:4(<module>)
        1    0.000    0.000    0.000    0.000 /usr/local/lib/python3.6/dist-packages/scipy/linalg/_decomp_ldl.py:1(<module>)
        1    0.000    0.000    0.000    0.000 /usr/local/lib/python3.6/dist-packages/keras_preprocessing/image/directory_iterator.py:2(<module>)
        1    0.000    0.000    0.000    0.000 /usr/local/lib/python3.6/dist-packages/scipy/ndimage/__init__.py:161(<listcomp>)
        1    0.000    0.000    0.000    0.000 /usr/local/lib/python3.6/dist-packages/tensorflow_core/python/keras/datasets/cifar100.py:16(<module>)
        1    0.000    0.000    0.000    0.000 /usr/local/lib/python3.6/dist-packages/keras_preprocessing/sequence.py:3(<module>)
        1    0.000    0.000    0.000    0.000 /usr/local/lib/python3.6/dist-packages/tensorflow_core/python/keras/premade/wide_deep.py:15(<module>)
        1    0.000    0.000    0.000    0.000 /usr/local/lib/python3.6/dist-packages/tensorflow_core/python/keras/applications/imagenet_utils.py:16(<module>)
        1    0.000    0.000    0.000    0.000 /usr/local/lib/python3.6/dist-packages/tensorflow_estimator/python/estimator/api/_v1/estimator/export/__init__.py:7(<module>)
        1    0.000    0.000    0.000    0.000 /usr/local/lib/python3.6/dist-packages/tensorflow_estimator/python/estimator/api/_v1/estimator/tpu/__init__.py:4(<module>)
        1    0.000    0.000    0.000    0.000 /usr/local/lib/python3.6/dist-packages/keras_applications/inception_resnet_v2.py:16(<module>)
        1    0.000    0.000    0.000    0.000 /usr/local/lib/python3.6/dist-packages/keras_applications/mobilenet.py:52(<module>)
